workerid,proliferate.condition,item,item_type,maximality,response,slide_number,state,stim,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.item_comments,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
123,experiment_1,apple,filler,partial,TRUE,4,1,Andy ate the apple,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,apple,control,partial,FALSE,5,0,Andy ate the apple,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,whiskey,critical,partial,TRUE,6,4,Andy drank the whiskey,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,soda,filler,partial,TRUE,7,4,Andy drank the soda,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,cookie,filler,maximal,TRUE,8,2,Andy ate the cookie,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,wing,critical,partial,TRUE,9,1,Andy ate the wing,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,whiskey,baseline,partial,TRUE,10,5,Andy drank the whiskey,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,coffee,control,maximal,FALSE,11,0,Andy drank the coffee,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,wing,baseline,partial,TRUE,12,5,Andy ate the wing,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,tea,baseline,maximal,TRUE,13,5,Andy drank the tea,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,banana,critical,maximal,TRUE,14,2,Andy ate the banana,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,coffee,filler,maximal,TRUE,15,3,Andy drank the coffee,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,tea,critical,maximal,TRUE,16,3,Andy drank the tea,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,banana,baseline,maximal,TRUE,17,5,Andy ate the banana,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
123,experiment_1,cookie,control,maximal,FALSE,18,0,Andy ate the cookie,[],36,Yes,,3,1,1.00,Female,no,english,no,Chrome,Windows,720,1280,2.1052,
67,experiment_1,soda,control,partial,FALSE,3,0,Andy drank the soda,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,soda,filler,partial,TRUE,4,4,Andy drank the soda,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,banana,filler,maximal,FALSE,5,1,Andy ate the banana,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,tea,baseline,maximal,TRUE,6,5,Andy drank the tea,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,coffee,filler,maximal,TRUE,7,3,Andy drank the coffee,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,apple,control,partial,FALSE,8,0,Andy ate the apple,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,cookie,critical,maximal,TRUE,9,4,Andy ate the cookie,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,banana,control,maximal,FALSE,10,0,Andy ate the banana,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,wing,baseline,partial,TRUE,11,5,Andy ate the wing,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,apple,filler,partial,TRUE,12,2,Andy ate the apple,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,tea,critical,maximal,TRUE,13,2,Andy drank the tea,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,cookie,baseline,maximal,TRUE,14,5,Andy ate the cookie,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,wing,critical,partial,TRUE,15,1,Andy ate the wing,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,whiskey,baseline,partial,TRUE,16,5,Andy drank the whiskey,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,whiskey,critical,partial,TRUE,17,3,Andy drank the whiskey,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
67,experiment_1,coffee,control,maximal,FALSE,18,0,Andy drank the coffee,[],28,No,,3,2,.50,Female,,English,No,Chrome,Linux,640,360,2.6768,
192,experiment_1,tea,critical,maximal,TRUE,3,2,Andy drank the tea,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,soda,critical,partial,TRUE,4,4,Andy drank the soda,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,tea,baseline,maximal,TRUE,5,5,Andy drank the tea,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,banana,filler,maximal,TRUE,6,4,Andy ate the banana,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,coffee,filler,maximal,TRUE,7,3,Andy drank the coffee,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,cookie,baseline,maximal,TRUE,8,5,Andy ate the cookie,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,whiskey,filler,partial,TRUE,9,1,Andy drank the whiskey,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,banana,control,maximal,FALSE,10,0,Andy ate the banana,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,apple,baseline,partial,TRUE,11,5,Andy ate the apple,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,whiskey,control,partial,FALSE,12,0,Andy drank the whiskey,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,apple,critical,partial,TRUE,13,3,Andy ate the apple,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,soda,baseline,partial,TRUE,14,5,Andy drank the soda,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,cookie,critical,maximal,TRUE,15,1,Andy ate the cookie,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,coffee,control,maximal,FALSE,16,0,Andy drank the coffee,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,wing,filler,partial,TRUE,17,2,Andy ate the wing,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
192,experiment_1,wing,control,partial,FALSE,18,0,Andy ate the wing,[],24,Yes,n/a,2,2,yes,Male,n/a,english,n/a,Chrome,Windows,1440,2560,1.1019333333333334,
112,experiment_1,apple,filler,partial,TRUE,3,2,Andy ate the apple,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,tea,baseline,maximal,TRUE,4,5,Andy drank the tea,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,whiskey,critical,partial,TRUE,5,3,Andy drank the whiskey,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,whiskey,baseline,partial,TRUE,6,5,Andy drank the whiskey,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,coffee,filler,maximal,TRUE,7,4,Andy drank the coffee,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,banana,baseline,maximal,TRUE,8,5,Andy ate the banana,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,apple,control,partial,FALSE,9,0,Andy ate the apple,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,soda,filler,partial,TRUE,10,1,Andy drank the soda,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,soda,control,partial,FALSE,11,0,Andy drank the soda,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,wing,baseline,partial,TRUE,12,5,Andy ate the wing,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,cookie,control,maximal,FALSE,13,0,Andy ate the cookie,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,coffee,control,maximal,FALSE,14,0,Andy drank the coffee,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,wing,critical,partial,TRUE,15,4,Andy ate the wing,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,cookie,filler,maximal,TRUE,16,3,Andy ate the cookie,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,banana,critical,maximal,TRUE,17,2,Andy ate the banana,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
112,experiment_1,tea,critical,maximal,TRUE,18,1,Andy drank the tea,[],26,Yes,,3,1,,Female,,English,,Chrome,Mac,1050,1680,1.6242,
151,experiment_1,apple,control,partial,FALSE,3,0,Andy ate the apple,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,apple,filler,partial,TRUE,4,2,Andy ate the apple,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,banana,baseline,maximal,TRUE,5,5,Andy ate the banana,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,whiskey,filler,partial,TRUE,6,1,Andy drank the whiskey,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,soda,critical,partial,TRUE,7,4,Andy drank the soda,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,cookie,control,maximal,FALSE,8,0,Andy ate the cookie,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,soda,baseline,partial,TRUE,9,5,Andy drank the soda,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,coffee,control,maximal,FALSE,10,0,Andy drank the coffee,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,wing,baseline,partial,TRUE,11,5,Andy ate the wing,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,coffee,filler,maximal,TRUE,12,3,Andy drank the coffee,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,whiskey,control,partial,FALSE,13,0,Andy drank the whiskey,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,tea,baseline,maximal,TRUE,14,5,Andy drank the tea,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,wing,critical,partial,TRUE,15,2,Andy ate the wing,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,cookie,filler,maximal,TRUE,16,4,Andy ate the cookie,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,tea,critical,maximal,FALSE,17,1,Andy drank the tea,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
151,experiment_1,banana,critical,maximal,TRUE,18,3,Andy ate the banana,[],31,Yes,Seemed straight-forward to me.,3,1,Fifty cents? Don't know,Male,no,English,no,Chrome,Windows,1080,1920,1.8314333333333332,
205,experiment_1,soda,baseline,partial,TRUE,3,5,Andy drank the soda,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,whiskey,filler,partial,FALSE,4,2,Andy drank the whiskey,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,wing,critical,partial,TRUE,5,4,Andy ate the wing,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,cookie,baseline,maximal,TRUE,6,5,Andy ate the cookie,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,tea,filler,maximal,TRUE,7,4,Andy drank the tea,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,whiskey,control,partial,FALSE,8,0,Andy drank the whiskey,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,coffee,critical,maximal,FALSE,9,1,Andy drank the coffee,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,banana,filler,maximal,FALSE,10,3,Andy ate the banana,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,wing,baseline,partial,TRUE,11,5,Andy ate the wing,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,tea,control,maximal,FALSE,12,0,Andy drank the tea,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,soda,critical,partial,FALSE,13,2,Andy drank the soda,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,cookie,critical,maximal,FALSE,14,3,Andy ate the cookie,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,apple,control,partial,FALSE,15,0,Andy ate the apple,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,coffee,baseline,maximal,TRUE,16,5,Andy drank the coffee,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,banana,control,maximal,FALSE,17,0,Andy ate the banana,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
205,experiment_1,apple,filler,partial,FALSE,18,1,Andy ate the apple,[],20,Yes,,2,2,0.60,Male,,English,No,Chrome,Windows,768,1366,1.16995,
208,experiment_1,soda,control,partial,FALSE,3,0,Andy drank the soda,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,wing,baseline,partial,TRUE,4,5,Andy ate the wing,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,cookie,baseline,maximal,TRUE,5,5,Andy ate the cookie,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,banana,control,maximal,FALSE,6,0,Andy ate the banana,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,tea,critical,maximal,TRUE,7,3,Andy drank the tea,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,tea,baseline,maximal,TRUE,8,5,Andy drank the tea,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,soda,filler,partial,TRUE,9,4,Andy drank the soda,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,banana,filler,maximal,TRUE,10,3,Andy ate the banana,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,cookie,critical,maximal,TRUE,11,1,Andy ate the cookie,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,whiskey,baseline,partial,TRUE,12,5,Andy drank the whiskey,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,apple,control,partial,FALSE,13,0,Andy ate the apple,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,wing,critical,partial,TRUE,14,4,Andy ate the wing,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,apple,filler,partial,TRUE,15,2,Andy ate the apple,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,coffee,control,maximal,FALSE,16,0,Andy drank the coffee,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,coffee,filler,maximal,TRUE,17,1,Andy drank the coffee,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
208,experiment_1,whiskey,critical,partial,TRUE,18,2,Andy drank the whiskey,[],51,Yes,,3,2,D/K,Female,"I would have said took a bite out of the cookie, but technically he ate it, at least part of it. ",English,No,Chrome,Mac,800,1280,3.21595,
56,experiment_1,soda,critical,partial,TRUE,3,4,Andy drank the soda,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,banana,critical,maximal,TRUE,4,2,Andy ate the banana,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,coffee,critical,maximal,TRUE,5,3,Andy drank the coffee,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,tea,control,maximal,FALSE,6,0,Andy drank the tea,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,soda,baseline,partial,TRUE,7,5,Andy drank the soda,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,wing,control,partial,FALSE,8,0,Andy ate the wing,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,cookie,filler,maximal,TRUE,9,3,Andy ate the cookie,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,tea,filler,maximal,TRUE,10,4,Andy drank the tea,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,apple,baseline,partial,TRUE,11,5,Andy ate the apple,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,apple,critical,partial,TRUE,12,1,Andy ate the apple,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,wing,filler,partial,TRUE,13,2,Andy ate the wing,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,coffee,baseline,maximal,TRUE,14,5,Andy drank the coffee,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,cookie,control,maximal,FALSE,15,0,Andy ate the cookie,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,banana,baseline,maximal,TRUE,16,5,Andy ate the banana,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
56,experiment_1,whiskey,filler,partial,TRUE,17,1,Andy drank the whiskey,[],27,Yes,,2,2,$1.00,Male,,English,no,Chrome,Windows,1440,2560,1.4322666666666666,
